t	y	v	y_analytic	v_analytic
57.390000	146.797299	-15.138889	151.218840	-15.069284
57.400000	146.645911	-15.138889	151.068147	-15.069284
57.410000	146.494522	-15.138889	150.917454	-15.069284
57.420000	146.343133	-15.138889	150.766761	-15.069284
57.430000	146.191744	-15.138889	150.616069	-15.069284
57.440000	146.040355	-15.138889	150.465376	-15.069284
57.450000	145.888966	-15.138889	150.314683	-15.069284
57.460000	145.737577	-15.138889	150.163990	-15.069284
57.470000	145.586188	-15.138889	150.013297	-15.069284
57.480000	145.434799	-15.138889	149.862604	-15.069284
57.490000	145.283411	-15.138889	149.711912	-15.069284
57.500000	145.132022	-15.138889	149.561219	-15.069284
57.510000	144.980633	-15.138889	149.410526	-15.069284
57.520000	144.829244	-15.138889	149.259833	-15.069284
57.530000	144.677855	-15.138889	149.109140	-15.069284
57.540000	144.526466	-15.138889	148.958447	-15.069284
57.550000	144.375077	-15.138889	148.807754	-15.069284
57.560000	144.223688	-15.138889	148.657062	-15.069284
57.570000	144.072299	-15.138889	148.506369	-15.069284
57.580000	143.920911	-15.138889	148.355676	-15.069284
57.590000	143.769522	-15.138889	148.204983	-15.069284
57.600000	143.618133	-15.138889	148.054290	-15.069284
57.610000	143.466744	-15.138889	147.903597	-15.069284
57.620000	143.315355	-15.138889	147.752905	-15.069284
57.630000	143.163966	-15.138889	147.602212	-15.069284
57.640000	143.012577	-15.138889	147.451519	-15.069284
57.650000	142.861188	-15.138889	147.300826	-15.069284
57.660000	142.709799	-15.138889	147.150133	-15.069284
57.670000	142.558411	-15.138889	146.999440	-15.069284
57.680000	142.407022	-15.138889	146.848748	-15.069284
57.690000	142.255633	-15.138889	146.698055	-15.069284
57.700000	142.104244	-15.138889	146.547362	-15.069284
57.710000	141.952855	-15.138889	146.396669	-15.069284
57.720000	141.801466	-15.138889	146.245976	-15.069284
57.730000	141.650077	-15.138889	146.095283	-15.069284
57.740000	141.498688	-15.138889	145.944590	-15.069284
57.750000	141.347299	-15.138889	145.793898	-15.069284
57.760000	141.195911	-15.138889	145.643205	-15.069284
57.770000	141.044522	-15.138889	145.492512	-15.069284
57.780000	140.893133	-15.138889	145.341819	-15.069284
57.790000	140.741744	-15.138889	145.191126	-15.069284
57.800000	140.590355	-15.138889	145.040433	-15.069284
57.810000	140.438966	-15.138889	144.889741	-15.069284
57.820000	140.287577	-15.138889	144.739048	-15.069284
57.830000	140.136188	-15.138889	144.588355	-15.069284
57.840000	139.984799	-15.138889	144.437662	-15.069284
57.850000	139.833411	-15.138889	144.286969	-15.069284
57.860000	139.682022	-15.138889	144.136276	-15.069284
57.870000	139.530633	-15.138889	143.985583	-15.069284
57.880000	139.379244	-15.138889	143.834891	-15.069284
57.890000	139.227855	-15.138889	143.684198	-15.069284
57.900000	139.076466	-15.138889	143.533505	-15.069284
57.910000	138.925077	-15.138889	143.382812	-15.069284
57.920000	138.773688	-15.138889	143.232119	-15.069284
57.930000	138.622299	-15.138889	143.081426	-15.069284
57.940000	138.470911	-15.138889	142.930734	-15.069284
57.950000	138.319522	-15.138889	142.780041	-15.069284
57.960000	138.168133	-15.138889	142.629348	-15.069284
57.970000	138.016744	-15.138889	142.478655	-15.069284
57.980000	137.865355	-15.138889	142.327962	-15.069284
57.990000	137.713966	-15.138889	142.177269	-15.069284
58.000000	137.562577	-15.138889	142.026576	-15.069284
58.010000	137.411188	-15.138889	141.875884	-15.069284
58.020000	137.259799	-15.138889	141.725191	-15.069284
58.030000	137.108411	-15.138889	141.574498	-15.069284
58.040000	136.957022	-15.138889	141.423805	-15.069284
58.050000	136.805633	-15.138889	141.273112	-15.069284
58.060000	136.654244	-15.138889	141.122419	-15.069284
58.070000	136.502855	-15.138889	140.971727	-15.069284
58.080000	136.351466	-15.138889	140.821034	-15.069284
58.090000	136.200077	-15.138889	140.670341	-15.069284
58.100000	136.048688	-15.138889	140.519648	-15.069284
58.110000	135.897299	-15.138889	140.368955	-15.069284
58.120000	135.745911	-15.138889	140.218262	-15.069284
58.130000	135.594522	-15.138889	140.067570	-15.069284
58.140000	135.443133	-15.138889	139.916877	-15.069284
58.150000	135.291744	-15.138889	139.766184	-15.069284
58.160000	135.140355	-15.138889	139.615491	-15.069284
58.170000	134.988966	-15.138889	139.464798	-15.069284
58.180000	134.837577	-15.138889	139.314105	-15.069284
58.190000	134.686188	-15.138889	139.163412	-15.069284
58.200000	134.534799	-15.138889	139.012720	-15.069284
58.210000	134.383411	-15.138889	138.862027	-15.069284
58.220000	134.232022	-15.138889	138.711334	-15.069284
58.230000	134.080633	-15.138889	138.560641	-15.069284
58.240000	133.929244	-15.138889	138.409948	-15.069284
58.250000	133.777855	-15.138889	138.259255	-15.069284
58.260000	133.626466	-15.138889	138.108563	-15.069284
58.270000	133.475077	-15.138889	137.957870	-15.069284
58.280000	133.323688	-15.138889	137.807177	-15.069284
58.290000	133.172299	-15.138889	137.656484	-15.069284
58.300000	133.020911	-15.138889	137.505791	-15.069284
58.310000	132.869522	-15.138889	137.355098	-15.069284
58.320000	132.718133	-15.138889	137.204405	-15.069284
58.330000	132.566744	-15.138889	137.053713	-15.069284
58.340000	132.415355	-15.138889	136.903020	-15.069284
58.350000	132.263966	-15.138889	136.752327	-15.069284
58.360000	132.112577	-15.138889	136.601634	-15.069284
58.370000	131.961188	-15.138889	136.450941	-15.069284
58.380000	131.809799	-15.138889	136.300248	-15.069284
58.390000	131.658411	-15.138889	136.149556	-15.069284
58.400000	131.507022	-15.138889	135.998863	-15.069284
58.410000	131.355633	-15.138889	135.848170	-15.069284
58.420000	131.204244	-15.138889	135.697477	-15.069284
58.430000	131.052855	-15.138889	135.546784	-15.069284
58.440000	130.901466	-15.138889	135.396091	-15.069284
58.450000	130.750077	-15.138889	135.245398	-15.069284
58.460000	130.598688	-15.138889	135.094706	-15.069284
58.470000	130.447299	-15.138889	134.944013	-15.069284
58.480000	130.295911	-15.138889	134.793320	-15.069284
58.490000	130.144522	-15.138889	134.642627	-15.069284
58.500000	129.993133	-15.138889	134.491934	-15.069284
58.510000	129.841744	-15.138889	134.341241	-15.069284
58.520000	129.690355	-15.138889	134.190549	-15.069284
58.530000	129.538966	-15.138889	134.039856	-15.069284
58.540000	129.387577	-15.138889	133.889163	-15.069284
58.550000	129.236188	-15.138889	133.738470	-15.069284
58.560000	129.084799	-15.138889	133.587777	-15.069284
58.570000	128.933411	-15.138889	133.437084	-15.069284
58.580000	128.782022	-15.138889	133.286392	-15.069284
58.590000	128.630633	-15.138889	133.135699	-15.069284
58.600000	128.479244	-15.138889	132.985006	-15.069284
58.610000	128.327855	-15.138889	132.834313	-15.069284
58.620000	128.176466	-15.138889	132.683620	-15.069284
58.630000	128.025077	-15.138889	132.532927	-15.069284
58.640000	127.873688	-15.138889	132.382234	-15.069284
58.650000	127.722299	-15.138889	132.231542	-15.069284
58.660000	127.570911	-15.138889	132.080849	-15.069284
58.670000	127.419522	-15.138889	131.930156	-15.069284
58.680000	127.268133	-15.138889	131.779463	-15.069284
58.690000	127.116744	-15.138889	131.628770	-15.069284
58.700000	126.965355	-15.138889	131.478077	-15.069284
58.710000	126.813966	-15.138889	131.327385	-15.069284
58.720000	126.662577	-15.138889	131.176692	-15.069284
58.730000	126.511188	-15.138889	131.025999	-15.069284
58.740000	126.359799	-15.138889	130.875306	-15.069284
58.750000	126.208411	-15.138889	130.724613	-15.069284
58.760000	126.057022	-15.138889	130.573920	-15.069284
58.770000	125.905633	-15.138889	130.423227	-15.069284
58.780000	125.754244	-15.138889	130.272535	-15.069284
58.790000	125.602855	-15.138889	130.121842	-15.069284
58.800000	125.451466	-15.138889	129.971149	-15.069284
58.810000	125.300077	-15.138889	129.820456	-15.069284
58.820000	125.148688	-15.138889	129.669763	-15.069284
58.830000	124.997299	-15.138889	129.519070	-15.069284
58.840000	124.845911	-15.138889	129.368378	-15.069284
58.850000	124.694522	-15.138889	129.217685	-15.069284
58.860000	124.543133	-15.138889	129.066992	-15.069284
58.870000	124.391744	-15.138889	128.916299	-15.069284
58.880000	124.240355	-15.138889	128.765606	-15.069284
58.890000	124.088966	-15.138889	128.614913	-15.069284
58.900000	123.937577	-15.138889	128.464220	-15.069284
58.910000	123.786188	-15.138889	128.313528	-15.069284
58.920000	123.634799	-15.138889	128.162835	-15.069284
58.930000	123.483411	-15.138889	128.012142	-15.069284
58.940000	123.332022	-15.138889	127.861449	-15.069284
58.950000	123.180633	-15.138889	127.710756	-15.069284
58.960000	123.029244	-15.138889	127.560063	-15.069284
58.970000	122.877855	-15.138889	127.409371	-15.069284
58.980000	122.726466	-15.138889	127.258678	-15.069284
58.990000	122.575077	-15.138889	127.107985	-15.069284
59.000000	122.423688	-15.138889	126.957292	-15.069284
59.010000	122.272299	-15.138889	126.806599	-15.069284
59.020000	122.120911	-15.138889	126.655906	-15.069284
59.030000	121.969522	-15.138889	126.505214	-15.069284
59.040000	121.818133	-15.138889	126.354521	-15.069284
59.050000	121.666744	-15.138889	126.203828	-15.069284
59.060000	121.515355	-15.138889	126.053135	-15.069284
59.070000	121.363966	-15.138889	125.902442	-15.069284
59.080000	121.212577	-15.138889	125.751749	-15.069284
59.090000	121.061188	-15.138889	125.601056	-15.069284
59.100000	120.909799	-15.138889	125.450364	-15.069284
59.110000	120.758411	-15.138889	125.299671	-15.069284
59.120000	120.607022	-15.138889	125.148978	-15.069284
59.130000	120.455633	-15.138889	124.998285	-15.069284
59.140000	120.304244	-15.138889	124.847592	-15.069284
59.150000	120.152855	-15.138889	124.696899	-15.069284
59.160000	120.001466	-15.138889	124.546207	-15.069284
59.170000	119.850077	-15.138889	124.395514	-15.069284
59.180000	119.698688	-15.138889	124.244821	-15.069284
59.190000	119.547299	-15.138889	124.094128	-15.069284
59.200000	119.395911	-15.138889	123.943435	-15.069284
59.210000	119.244522	-15.138889	123.792742	-15.069284
59.220000	119.093133	-15.138889	123.642049	-15.069284
59.230000	118.941744	-15.138889	123.491357	-15.069284
59.240000	118.790355	-15.138889	123.340664	-15.069284
59.250000	118.638966	-15.138889	123.189971	-15.069284
59.260000	118.487577	-15.138889	123.039278	-15.069284
59.270000	118.336188	-15.138889	122.888585	-15.069284
59.280000	118.184799	-15.138889	122.737892	-15.069284
59.290000	118.033411	-15.138889	122.587200	-15.069284
59.300000	117.882022	-15.138889	122.436507	-15.069284
59.310000	117.730633	-15.138889	122.285814	-15.069284
59.320000	117.579244	-15.138889	122.135121	-15.069284
59.330000	117.427855	-15.138889	121.984428	-15.069284
59.340000	117.276466	-15.138889	121.833735	-15.069284
59.350000	117.125077	-15.138889	121.683043	-15.069284
59.360000	116.973688	-15.138889	121.532350	-15.069284
59.370000	116.822299	-15.138889	121.381657	-15.069284
59.380000	116.670911	-15.138889	121.230964	-15.069284
59.390000	116.519522	-15.138889	121.080271	-15.069284
59.400000	116.368133	-15.138889	120.929578	-15.069284
59.410000	116.216744	-15.138889	120.778885	-15.069284
59.420000	116.065355	-15.138889	120.628193	-15.069284
59.430000	115.913966	-15.138889	120.477500	-15.069284
59.440000	115.762577	-15.138889	120.326807	-15.069284
59.450000	115.611188	-15.138889	120.176114	-15.069284
59.460000	115.459799	-15.138889	120.025421	-15.069284
59.470000	115.308411	-15.138889	119.874728	-15.069284
59.480000	115.157022	-15.138889	119.724036	-15.069284
59.490000	115.005633	-15.138889	119.573343	-15.069284
59.500000	114.854244	-15.138889	119.422650	-15.069284
59.510000	114.702855	-15.138889	119.271957	-15.069284
59.520000	114.551466	-15.138889	119.121264	-15.069284
59.530000	114.400077	-15.138889	118.970571	-15.069284
59.540000	114.248688	-15.138889	118.819878	-15.069284
59.550000	114.097299	-15.138889	118.669186	-15.069284
59.560000	113.945911	-15.138889	118.518493	-15.069284
59.570000	113.794522	-15.138889	118.367800	-15.069284
59.580000	113.643133	-15.138889	118.217107	-15.069284
59.590000	113.491744	-15.138889	118.066414	-15.069284
59.600000	113.340355	-15.138889	117.915721	-15.069284
59.610000	113.188966	-15.138889	117.765029	-15.069284
59.620000	113.037577	-15.138889	117.614336	-15.069284
59.630000	112.886188	-15.138889	117.463643	-15.069284
59.640000	112.734799	-15.138889	117.312950	-15.069284
59.650000	112.583411	-15.138889	117.162257	-15.069284
59.660000	112.432022	-15.138889	117.011564	-15.069284
59.670000	112.280633	-15.138889	116.860871	-15.069284
59.680000	112.129244	-15.138889	116.710179	-15.069284
59.690000	111.977855	-15.138889	116.559486	-15.069284
59.700000	111.826466	-15.138889	116.408793	-15.069284
59.710000	111.675077	-15.138889	116.258100	-15.069284
59.720000	111.523688	-15.138889	116.107407	-15.069284
59.730000	111.372299	-15.138889	115.956714	-15.069284
59.740000	111.220911	-15.138889	115.806022	-15.069284
59.750000	111.069522	-15.138889	115.655329	-15.069284
59.760000	110.918133	-15.138889	115.504636	-15.069284
59.770000	110.766744	-15.138889	115.353943	-15.069284
59.780000	110.615355	-15.138889	115.203250	-15.069284
59.790000	110.463966	-15.138889	115.052557	-15.069284
59.800000	110.312577	-15.138889	114.901865	-15.069284
59.810000	110.161188	-15.138889	114.751172	-15.069284
59.820000	110.009799	-15.138889	114.600479	-15.069284
59.830000	109.858411	-15.138889	114.449786	-15.069284
59.840000	109.707022	-15.138889	114.299093	-15.069284
59.850000	109.555633	-15.138889	114.148400	-15.069284
59.860000	109.404244	-15.138889	113.997707	-15.069284
59.870000	109.252855	-15.138889	113.847015	-15.069284
59.880000	109.101466	-15.138889	113.696322	-15.069284
59.890000	108.950077	-15.138889	113.545629	-15.069284
59.900000	108.798688	-15.138889	113.394936	-15.069284
59.910000	108.647299	-15.138889	113.244243	-15.069284
59.920000	108.495911	-15.138889	113.093550	-15.069284
59.930000	108.344522	-15.138889	112.942858	-15.069284
59.940000	108.193133	-15.138889	112.792165	-15.069284
59.950000	108.041744	-15.138889	112.641472	-15.069284
59.960000	107.890355	-15.138889	112.490779	-15.069284
59.970000	107.738966	-15.138889	112.340086	-15.069284
59.980000	107.587577	-15.138889	112.189393	-15.069284
59.990000	107.436188	-15.138889	112.038700	-15.069284
60.000000	107.284799	-15.138889	111.888008	-15.069284
60.010000	107.133411	-15.138889	111.737315	-15.069284
60.020000	106.982022	-15.138889	111.586622	-15.069284
60.030000	106.830633	-15.138889	111.435929	-15.069284
60.040000	106.679244	-15.138889	111.285236	-15.069284
60.050000	106.527855	-15.138889	111.134543	-15.069284
60.060000	106.376466	-15.138889	110.983851	-15.069284
60.070000	106.225077	-15.138889	110.833158	-15.069284
60.080000	106.073688	-15.138889	110.682465	-15.069284
60.090000	105.922299	-15.138889	110.531772	-15.069284
60.100000	105.770911	-15.138889	110.381079	-15.069284
60.110000	105.619522	-15.138889	110.230386	-15.069284
60.120000	105.468133	-15.138889	110.079693	-15.069284
60.130000	105.316744	-15.138889	109.929001	-15.069284
60.140000	105.165355	-15.138889	109.778308	-15.069284
60.150000	105.013966	-15.138889	109.627615	-15.069284
60.160000	104.862577	-15.138889	109.476922	-15.069284
60.170000	104.711188	-15.138889	109.326229	-15.069284
60.180000	104.559799	-15.138889	109.175536	-15.069284
60.190000	104.408411	-15.138889	109.024844	-15.069284
60.200000	104.257022	-15.138889	108.874151	-15.069284
60.210000	104.105633	-15.138889	108.723458	-15.069284
60.220000	103.954244	-15.138889	108.572765	-15.069284
60.230000	103.802855	-15.138889	108.422072	-15.069284
60.240000	103.651466	-15.138889	108.271379	-15.069284
60.250000	103.500077	-15.138889	108.120687	-15.069284
60.260000	103.348688	-15.138889	107.969994	-15.069284
60.270000	103.197299	-15.138889	107.819301	-15.069284
60.280000	103.045911	-15.138889	107.668608	-15.069284
60.290000	102.894522	-15.138889	107.517915	-15.069284
60.300000	102.743133	-15.138889	107.367222	-15.069284
60.310000	102.591744	-15.138889	107.216529	-15.069284
60.320000	102.440355	-15.138889	107.065837	-15.069284
60.330000	102.288966	-15.138889	106.915144	-15.069284
60.340000	102.137577	-15.138889	106.764451	-15.069284
60.350000	101.986188	-15.138889	106.613758	-15.069284
60.360000	101.834799	-15.138889	106.463065	-15.069284
60.370000	101.683411	-15.138889	106.312372	-15.069284
60.380000	101.532022	-15.138889	106.161680	-15.069284
60.390000	101.380633	-15.138889	106.010987	-15.069284
60.400000	101.229244	-15.138889	105.860294	-15.069284
60.410000	101.077855	-15.138889	105.709601	-15.069284
60.420000	100.926466	-15.138889	105.558908	-15.069284
60.430000	100.775077	-15.138889	105.408215	-15.069284
60.440000	100.623688	-15.138889	105.257522	-15.069284
60.450000	100.472299	-15.138889	105.106830	-15.069284
60.460000	100.320911	-15.138889	104.956137	-15.069284
60.470000	100.169522	-15.138889	104.805444	-15.069284
60.480000	100.018133	-15.138889	104.654751	-15.069284
60.490000	99.866744	-15.138889	104.504058	-15.069284
60.500000	99.715355	-15.138889	104.353365	-15.069284
60.510000	99.563966	-15.138889	104.202673	-15.069284
60.520000	99.412577	-15.138889	104.051980	-15.069284
60.530000	99.261188	-15.138889	103.901287	-15.069284
60.540000	99.109799	-15.138889	103.750594	-15.069284
60.550000	98.958411	-15.138889	103.599901	-15.069284
