time	x	y	v_x	v_y
820140.000000	-3604084117.629571	5684528628.518303	-4364.257021	6900.156368	19060539.655643
820200.000000	-3604345973.042296	5684942637.886951	-4364.256737	6900.155920	19060537.176569
820260.000000	-3604607828.437988	5685356647.228731	-4364.256453	6900.155472	19060534.697856
820320.000000	-3604869683.816648	5685770656.543650	-4364.256169	6900.155025	19060532.219504
820380.000000	-3605131539.178279	5686184665.831710	-4364.255885	6900.154577	19060529.741513
820440.000000	-3605393394.522884	5686598675.092915	-4364.255602	6900.154130	19060527.263884
820500.000000	-3605655249.850465	5687012684.327269	-4364.255318	6900.153682	19060524.786615
820560.000000	-3605917105.161025	5687426693.534776	-4364.255034	6900.153235	19060522.309707
820620.000000	-3606178960.454566	5687840702.715440	-4364.254751	6900.152787	19060519.833160
820680.000000	-3606440815.731091	5688254711.869265	-4364.254467	6900.152340	19060517.356974
820740.000000	-3606702670.990601	5688668720.996254	-4364.254183	6900.151893	19060514.881148
820800.000000	-3606964526.233100	5689082730.096412	-4364.253900	6900.151446	19060512.405683
820860.000000	-3607226381.458590	5689496739.169743	-4364.253616	6900.150999	19060509.930578
820920.000000	-3607488236.667073	5689910748.216250	-4364.253333	6900.150552	19060507.455834
820980.000000	-3607750091.858552	5690324757.235937	-4364.253050	6900.150105	19060504.981450
821040.000000	-3608011947.033030	5690738766.228808	-4364.252766	6900.149658	19060502.507426
821100.000000	-3608273802.190508	5691152775.194868	-4364.252483	6900.149211	19060500.033763
821160.000000	-3608535657.330990	5691566784.134120	-4364.252200	6900.148764	19060497.560459
821220.000000	-3608797512.454477	5691980793.046568	-4364.251917	6900.148317	19060495.087516
821280.000000	-3609059367.560973	5692394801.932216	-4364.251633	6900.147871	19060492.614933
821340.000000	-3609321222.650480	5692808810.791067	-4364.251350	6900.147424	19060490.142709
821400.000000	-3609583077.723000	5693222819.623126	-4364.251067	6900.146978	19060487.670845
821460.000000	-3609844932.778535	5693636828.428396	-4364.250784	6900.146531	19060485.199341
821520.000000	-3610106787.817089	5694050837.206882	-4364.250501	6900.146085	19060482.728197
821580.000000	-3610368642.838664	5694464845.958587	-4364.250218	6900.145639	19060480.257412
821640.000000	-3610630497.843261	5694878854.683515	-4364.249935	6900.145192	19060477.786986
821700.000000	-3610892352.830885	5695292863.381670	-4364.249652	6900.144746	19060475.316920
821760.000000	-3611154207.801536	5695706872.053056	-4364.249369	6900.144300	19060472.847213
821820.000000	-3611416062.755217	5696120880.697677	-4364.249087	6900.143854	19060470.377866
821880.000000	-3611677917.691932	5696534889.315537	-4364.248804	6900.143408	19060467.908877
821940.000000	-3611939772.611682	5696948897.906638	-4364.248521	6900.142962	19060465.440248
822000.000000	-3612201627.514470	5697362906.470986	-4364.248238	6900.142516	19060462.971978
822060.000000	-3612463482.400299	5697776915.008585	-4364.247956	6900.142070	19060460.504066
822120.000000	-3612725337.269170	5698190923.519438	-4364.247673	6900.141625	19060458.036514
822180.000000	-3612987192.121087	5698604932.003549	-4364.247391	6900.141179	19060455.569320
822240.000000	-3613249046.956051	5699018940.460922	-4364.247108	6900.140733	19060453.102485
822300.000000	-3613510901.774066	5699432948.891562	-4364.246826	6900.140288	19060450.636008
822360.000000	-3613772756.575133	5699846957.295470	-4364.246543	6900.139842	19060448.169890
822420.000000	-3614034611.359255	5700260965.672653	-4364.246261	6900.139397	19060445.704130
822480.000000	-3614296466.126435	5700674974.023113	-4364.245978	6900.138952	19060443.238729
822540.000000	-3614558320.876676	5701088982.346855	-4364.245696	6900.138506	19060440.773686
822600.000000	-3614820175.609978	5701502990.643882	-4364.245414	6900.138061	19060438.309002
822660.000000	-3615082030.326346	5701916998.914198	-4364.245132	6900.137616	19060435.844675
822720.000000	-3615343885.025781	5702331007.157807	-4364.244849	6900.137171	19060433.380707
822780.000000	-3615605739.708286	5702745015.374713	-4364.244567	6900.136726	19060430.917096
822840.000000	-3615867594.373864	5703159023.564920	-4364.244285	6900.136281	19060428.453843
822900.000000	-3616129449.022516	5703573031.728431	-4364.244003	6900.135836	19060425.990949
822960.000000	-3616391303.654246	5703987039.865251	-4364.243721	6900.135391	19060423.528412
823020.000000	-3616653158.269055	5704401047.975383	-4364.243439	6900.134946	19060421.066232
823080.000000	-3616915012.866947	5704815056.058831	-4364.243157	6900.134502	19060418.604410
823140.000000	-3617176867.447924	5705229064.115600	-4364.242875	6900.134057	19060416.142946
823200.000000	-3617438722.011987	5705643072.145692	-4364.242593	6900.133613	19060413.681839
823260.000000	-3617700576.559140	5706057080.149113	-4364.242312	6900.133168	19060411.221090
823320.000000	-3617962431.089386	5706471088.125865	-4364.242030	6900.132724	19060408.760697
823380.000000	-3618224285.602725	5706885096.075953	-4364.241748	6900.132279	19060406.300662
823440.000000	-3618486140.099162	5707299103.999380	-4364.241466	6900.131835	19060403.840984
823500.000000	-3618747994.578698	5707713111.896151	-4364.241185	6900.131391	19060401.381664
823560.000000	-3619009849.041336	5708127119.766269	-4364.240903	6900.130947	19060398.922700
823620.000000	-3619271703.487078	5708541127.609737	-4364.240622	6900.130502	19060396.464093
823680.000000	-3619533557.915927	5708955135.426561	-4364.240340	6900.130058	19060394.005842
823740.000000	-3619795412.327885	5709369143.216744	-4364.240059	6900.129614	19060391.547949
823800.000000	-3620057266.722954	5709783150.980289	-4364.239777	6900.129170	19060389.090412
823860.000000	-3620319121.101138	5710197158.717200	-4364.239496	6900.128727	19060386.633232
823920.000000	-3620580975.462439	5710611166.427483	-4364.239214	6900.128283	19060384.176408
823980.000000	-3620842829.806858	5711025174.111138	-4364.238933	6900.127839	19060381.719941
824040.000000	-3621104684.134399	5711439181.768172	-4364.238652	6900.127395	19060379.263830
824100.000000	-3621366538.445064	5711853189.398588	-4364.238370	6900.126952	19060376.808075
824160.000000	-3621628392.738854	5712267197.002390	-4364.238089	6900.126508	19060374.352676
824220.000000	-3621890247.015774	5712681204.579581	-4364.237808	6900.126065	19060371.897634
824280.000000	-3622152101.275825	5713095212.130166	-4364.237527	6900.125621	19060369.442948
824340.000000	-3622413955.519010	5713509219.654148	-4364.237246	6900.125178	19060366.988617
824400.000000	-3622675809.745330	5713923227.151531	-4364.236965	6900.124735	19060364.534643
824460.000000	-3622937663.954790	5714337234.622320	-4364.236684	6900.124292	19060362.081024
824520.000000	-3623199518.147390	5714751242.066518	-4364.236403	6900.123848	19060359.627761
824580.000000	-3623461372.323134	5715165249.484128	-4364.236122	6900.123405	19060357.174854
824640.000000	-3623723226.482023	5715579256.875155	-4364.235841	6900.122962	19060354.722302
824700.000000	-3623985080.624061	5715993264.239602	-4364.235560	6900.122519	19060352.270105
824760.000000	-3624246934.749250	5716407271.577474	-4364.235279	6900.122076	19060349.818264
824820.000000	-3624508788.857592	5716821278.888773	-4364.234999	6900.121634	19060347.366779
824880.000000	-3624770642.949090	5717235286.173505	-4364.234718	6900.121191	19060344.915649
824940.000000	-3625032497.023745	5717649293.431672	-4364.234437	6900.120748	19060342.464873
825000.000000	-3625294351.081562	5718063300.663279	-4364.234157	6900.120305	19060340.014453
825060.000000	-3625556205.122541	5718477307.868329	-4364.233876	6900.119863	19060337.564388
825120.000000	-3625818059.146686	5718891315.046826	-4364.233595	6900.119420	19060335.114678
825180.000000	-3626079913.153998	5719305322.198775	-4364.233315	6900.118978	19060332.665323
825240.000000	-3626341767.144481	5719719329.324180	-4364.233034	6900.118536	19060330.216323
825300.000000	-3626603621.118136	5720133336.423042	-4364.232754	6900.118093	19060327.767677
825360.000000	-3626865475.074967	5720547343.495368	-4364.232474	6900.117651	19060325.319386
825420.000000	-3627127329.014975	5720961350.541160	-4364.232193	6900.117209	19060322.871450
825480.000000	-3627389182.938163	5721375357.560422	-4364.231913	6900.116767	19060320.423868
825540.000000	-3627651036.844534	5721789364.553159	-4364.231633	6900.116325	19060317.976640
825600.000000	-3627912890.734090	5722203371.519373	-4364.231352	6900.115883	19060315.529767
825660.000000	-3628174744.606833	5722617378.459069	-4364.231072	6900.115441	19060313.083248
825720.000000	-3628436598.462766	5723031385.372252	-4364.230792	6900.114999	19060310.637083
825780.000000	-3628698452.301891	5723445392.258924	-4364.230512	6900.114557	19060308.191273
825840.000000	-3628960306.124210	5723859399.119088	-4364.230232	6900.114115	19060305.745816
825900.000000	-3629222159.929727	5724273405.952750	-4364.229952	6900.113674	19060303.300713
825960.000000	-3629484013.718443	5724687412.759913	-4364.229672	6900.113232	19060300.855965
826020.000000	-3629745867.490362	5725101419.540582	-4364.229392	6900.112790	19060298.411570
826080.000000	-3630007721.245484	5725515426.294759	-4364.229112	6900.112349	19060295.967528
826140.000000	-3630269574.983814	5725929433.022448	-4364.228832	6900.111907	19060293.523841
826200.000000	-3630531428.705352	5726343439.723653	-4364.228552	6900.111466	19060291.080507
826260.000000	-3630793282.410102	5726757446.398378	-4364.228273	6900.111025	19060288.637526
826320.000000	-3631055136.098066	5727171453.046628	-4364.227993	6900.110584	19060286.194899
826380.000000	-3631316989.769247	5727585459.668406	-4364.227713	6900.110142	19060283.752625
826440.000000	-3631578843.423647	5727999466.263715	-4364.227433	6900.109701	19060281.310704
826500.000000	-3631840697.061267	5728413472.832560	-4364.227154	6900.109260	19060278.869137
826560.000000	-3632102550.682112	5728827479.374944	-4364.226874	6900.108819	19060276.427923
826620.000000	-3632364404.286183	5729241485.890871	-4364.226595	6900.108378	19060273.987061
826680.000000	-3632626257.873483	5729655492.380345	-4364.226315	6900.107937	19060271.546553
826740.000000	-3632888111.444013	5730069498.843370	-4364.226036	6900.107497	19060269.106398
826800.000000	-3633149964.997777	5730483505.279948	-4364.225756	6900.107056	19060266.666595
826860.000000	-3633411818.534777	5730897511.690085	-4364.225477	6900.106615	19060264.227145
826920.000000	-3633673672.055015	5731311518.073785	-4364.225198	6900.106175	19060261.788048
826980.000000	-3633935525.558494	5731725524.431050	-4364.224918	6900.105734	19060259.349303
827040.000000	-3634197379.045216	5732139530.761886	-4364.224639	6900.105294	19060256.910911
827100.000000	-3634459232.515184	5732553537.066295	-4364.224360	6900.104853	19060254.472871
827160.000000	-3634721085.968400	5732967543.344281	-4364.224081	6900.104413	19060252.035184
827220.000000	-3634982939.404866	5733381549.595849	-4364.223802	6900.103973	19060249.597849
827280.000000	-3635244792.824585	5733795555.821002	-4364.223522	6900.103532	19060247.160866
827340.000000	-3635506646.227559	5734209562.019744	-4364.223243	6900.103092	19060244.724235
827400.000000	-3635768499.613791	5734623568.192079	-4364.222964	6900.102652	19060242.287956
827460.000000	-3636030352.983283	5735037574.338010	-4364.222685	6900.102212	19060239.852029
827520.000000	-3636292206.336038	5735451580.457542	-4364.222406	6900.101772	19060237.416454
827580.000000	-3636554059.672057	5735865586.550676	-4364.222128	6900.101332	19060234.981231
827640.000000	-3636815912.991344	5736279592.617419	-4364.221849	6900.100892	19060232.546359
827700.000000	-3637077766.293901	5736693598.657774	-4364.221570	6900.100453	19060230.111839
827760.000000	-3637339619.579729	5737107604.671744	-4364.221291	6900.100013	19060227.677671
827820.000000	-3637601472.848833	5737521610.659334	-4364.221012	6900.099573	19060225.243854
827880.000000	-3637863326.101213	5737935616.620547	-4364.220734	6900.099134	19060222.810389
827940.000000	-3638125179.336873	5738349622.555388	-4364.220455	6900.098694	19060220.377275
828000.000000	-3638387032.555814	5738763628.463858	-4364.220176	6900.098255	19060217.944513
828060.000000	-3638648885.758040	5739177634.345963	-4364.219898	6900.097815	19060215.512101
828120.000000	-3638910738.943553	5739591640.201706	-4364.219619	6900.097376	19060213.080041
828180.000000	-3639172592.112354	5740005646.031092	-4364.219341	6900.096937	19060210.648331
828240.000000	-3639434445.264447	5740419651.834123	-4364.219062	6900.096498	19060208.216973
828300.000000	-3639696298.399834	5740833657.610804	-4364.218784	6900.096058	19060205.785965
828360.000000	-3639958151.518517	5741247663.361138	-4364.218506	6900.095619	19060203.355309
828420.000000	-3640220004.620499	5741661669.085131	-4364.218227	6900.095180	19060200.925003
828480.000000	-3640481857.705782	5742075674.782784	-4364.217949	6900.094741	19060198.495048
828540.000000	-3640743710.774368	5742489680.454102	-4364.217671	6900.094303	19060196.065443
828600.000000	-3641005563.826261	5742903686.099089	-4364.217392	6900.093864	19060193.636189
828660.000000	-3641267416.861461	5743317691.717748	-4364.217114	6900.093425	19060191.207285
828720.000000	-3641529269.879973	5743731697.310083	-4364.216836	6900.092986	19060188.778732
828780.000000	-3641791122.881798	5744145702.876099	-4364.216558	6900.092548	19060186.350529
828840.000000	-3642052975.866938	5744559708.415798	-4364.216280	6900.092109	19060183.922676
828900.000000	-3642314828.835396	5744973713.929185	-4364.216002	6900.091671	19060181.495173
828960.000000	-3642576681.787175	5745387719.416264	-4364.215724	6900.091232	19060179.068021
829020.000000	-3642838534.722276	5745801724.877037	-4364.215446	6900.090794	19060176.641218
829080.000000	-3643100387.640703	5746215730.311510	-4364.215168	6900.090355	19060174.214765
829140.000000	-3643362240.542457	5746629735.719686	-4364.214890	6900.089917	19060171.788662
829200.000000	-3643624093.427541	5747043741.101567	-4364.214612	6900.089479	19060169.362909
829260.000000	-3643885946.295957	5747457746.457160	-4364.214335	6900.089041	19060166.937506
829320.000000	-3644147799.147708	5747871751.786467	-4364.214057	6900.088603	19060164.512452
829380.000000	-3644409651.982797	5748285757.089491	-4364.213779	6900.088165	19060162.087747
829440.000000	-3644671504.801225	5748699762.366238	-4364.213502	6900.087727	19060159.663392
829500.000000	-3644933357.602995	5749113767.616710	-4364.213224	6900.087289	19060157.239387
829560.000000	-3645195210.388109	5749527772.840911	-4364.212946	6900.086851	19060154.815731
829620.000000	-3645457063.156570	5749941778.038845	-4364.212669	6900.086413	19060152.392424
829680.000000	-3645718915.908381	5750355783.210516	-4364.212391	6900.085976	19060149.969466
829740.000000	-3645980768.643543	5750769788.355928	-4364.212114	6900.085538	19060147.546857
829800.000000	-3646242621.362059	5751183793.475083	-4364.211837	6900.085100	19060145.124597
829860.000000	-3646504474.063931	5751597798.567987	-4364.211559	6900.084663	19060142.702686
829920.000000	-3646766326.749162	5752011803.634644	-4364.211282	6900.084226	19060140.281124
829980.000000	-3647028179.417755	5752425808.675056	-4364.211005	6900.083788	19060137.859911
